price,size_volume_ratio,is_stablecoin,vol_ratio_24h_7d,liquidity_level,liquidity_category
1.455700486713508e-15,0.1379375524600686,0,4.4337108351572825,2,High
8.782726266247449e-05,0.12746542504193548,0,4.891690592281856,0,Low
8.661417892354656e-05,0.14794374224837456,0,5.307683362825764,1,Medium
2.523214173379356e-05,0.12466664591869685,0,4.376681314032102,0,Low
7.873378125237591e-08,0.13739843099914115,0,4.3738880670172,2,High
2.3510217889734928e-05,0.1550777505980332,0,4.994748014124248,1,Medium
9.71750430147398e-06,0.1439767035148065,0,5.3618566045076905,1,Medium
5.070690025127998e-05,0.12382043253373796,0,5.077336352483038,0,Low
7.734209435025936e-06,0.12863082964221823,0,5.121405723130918,2,High
2.644522547272149e-05,0.14546419462354523,0,4.7218040241942525,1,Medium
9.292221436597177e-05,0.17220213870091844,0,5.631992464341267,1,Medium
3.493322095325701e-10,0.12580743693856938,0,5.093198386344931,2,High
1.4581036541236755e-08,82199.12497957727,0,6.1984575444173915,1,Medium
2.6687842220507075e-05,0.1224231871907015,0,4.898668248225322,2,High
5.7693049180600405e-06,0.12216154874505551,0,4.372927505615272,2,High
9.401204847385911e-06,0.11810621286329913,0,5.7189059282971515,2,High
2.024338338080203e-05,0.1314963373857634,0,5.283982498501153,1,Medium
2.6687842220507075e-05,0.12630155037173038,0,4.829539717879813,2,High
6.744745584848534e-05,0.12225409946503128,0,6.982377918499559,2,High
0.008749487775355645,0.11286754195929381,0,5.002894277564039,0,Low
3.7362979123072814e-05,0.09950342566575715,0,3.0852821941320183,0,Low
7.408957422944581e-06,0.15921304451732268,0,5.620638845354172,1,Medium
2.4504291490436807e-05,0.1537914944360467,0,4.855345678526065,1,Medium
3.809082940233684e-14,0.15303229085845005,0,5.237102713609378,1,Medium
7.155253089785195e-06,0.2315128813247427,0,4.595267010573071,1,Medium
0.00019312293120141838,0.13002508925656742,0,4.821111277781108,1,Medium
2.6202608724935903e-05,0.15717445007020184,0,4.7827310219893455,1,Medium
1.8659377615257574e-06,0.10392008175021876,0,4.265963415830077,0,Low
4.04095173018509e-06,0.13764570688040526,0,4.947663179157665,1,Medium
